case_id,trade_nm,legal_name,street_addr_1_txt,cty_nm,st_cd,zip_cd,case_violtn_cnt,latitude,longitude
1760433,Autotech Chicago,"Dikuje Group, Inc",5156 N Broadway,Chicago,IL,60640,2,41.9760129,-87.6601789
1620303,"Fish, Brydges & Associates LLC","Fish, Brydges & Associates, LLC",2821 N. Halsted,Chicago,IL,60657,0,41.9399,-87.6528
1445129,Cave Enterprises/BK-Taco Fresco,"Cave Enterprises, Inc.",1624 W 18th St,Chicago,IL,60608,9,41.8580522,-87.6672068
1724114,"Specialized Staffing Solutions, Inc","Specialized Staffing Solutions, Inc",2700 S. Lawndale,Chicago,IL,60623,3,41.8382149,-87.7132729
1732013,Eggsperience (North Ave),"Eggsperience of North Ave., Inc.",939 W. North Ave.,Chicago,IL,60642,11,41.9107778,-87.6519169
1534725,Neumann Association,Victor C. Neumann Association,5547 N. Ravenswood,Chicago,IL,60640,11,41.9719,-87.6624
1453904,Ryerson,"Joseph T. Ryerson & Son, Inc",2621 W. 15th Place,Chicago,IL,60608,1,41.8596891,-87.6917449
1586202,Northwestern Dental Center,"Northwestern Dental Office, PC",201 E. Huron St.,Chicago,IL,60611,9,41.8944371,-87.6221959
1586204,POLAMER,"Polamer, Inc.",3094 N Milwaukee Ave,Chicago,IL,60618,70,41.937201,-87.7211717
1561000,La Barca,La Barca Food Products,13833 S. Saginaw,Chicago,IL,60633,0,41.6642,-87.5612
1554047,"eTest IT, Inc.","eTest IT, Inc.","200 S. Wacker, 15th Floor",Chicago,IL,60606,3,41.8868,-87.6386
1558444,Cook  County Juvenile Detention Center,Cook County Juvenile Detention Center,1100 S. Hamilton,Chicago,IL,60612,2,41.8805,-87.6873
1558451,Securitas,"Securitas Security Services, LLC",150 S Wacker Dr # Ll-3,Chicago,IL,60606,0,41.879973,-87.636794
1702923,Cricket - Addison,MCE Addison Inc,3231 W Addison St,Chicago,IL,60618,4,41.9466496,-87.7053686
1479949,"Urban Media Group, LLC",Dba US Cellular,17 N. Loomis Ave. Unit 1A,Chicago,IL,60607,28,41.881803,-87.662355
1548318,Dunkin Donuts,"2002 donuts, inc.",3200 N. Clark St.,Chicago,IL,60657,0,41.940025,-87.650867
1761291,BP,95th & King Enterprises,400 E.95th Street,Chicago,IL,60619,5,41.7221586,-87.6138142
1379306,We'll Clean III,"Lifecare Auto Services, Inc.",1515 W. Diversey,Chicago,IL,60614,10,41.9323475,-87.666585
1748133,Gaylord Restaurant Chicago,"Gaylord India Restaurant, Inc.",110 E Walton Street,Chicago,IL,60611,4,41.9000797,-87.6246738
1392410,Cook County Sheriff's Custodial Dept,"Sheriff's Office of Cook County, Illinois",118 N. Clark,Chicago,IL,60602,1,41.8829,-87.6321
1436072,Stanley's Grill,"Chirpin Chicken, Inc.",1543 N. Elston,Chicago,IL,60622,0,41.9019,-87.6779
1790407,"Groupon, Inc.","Groupon, Inc.",600 West Chicago Avenue,Chicago,IL,60654,0,41.897217,-87.6433446
1775235,Meli Cafe (Halsted),"J&N, Inc.",301 S. Halsted,Chicago,IL,60661,2,41.8814,-87.643
1775680,Granite Style Design Company,Granite Style Design Company,3111 N. Rockwell,Chicago,IL,60618,4,41.9464,-87.7042
1783313,Marathon - 35th & Wood,"Wala Wala Brothers, Inc",1810 W. Wood,Chicago,IL,60609,1,41.8097,-87.6533
1783320,Shell - 79th & Ashland,79th & Ashland Enterprises Inc,7902 S. Ashland Ave,Chicago,IL,60620,1,41.7612709,-87.6636991
1764751,Elite Staffing,"Elite Labor Services, Ltd.",3248 W. 55th St.,Chicago,IL,60632,2,41.7935711,-87.7051844
1766360,F. O'Mahony's,Anglo German Entertainment LTD,3701 N Broadway,Chicago,IL,60613,5,41.9494536,-87.6483434
1766373,Autumn Green at Wright Campus,Senior Lifestyle Corporation,4239 N Oak Park Ave,Chicago,IL,60634,17,41.9548706,-87.7992306
1766386,Uni-Mart /Chicago,"Uni-Mart One Stop Shopping, Inc",5845 N. Clark Street,Chicago,IL,60660,5,41.9884311,-87.6693273
1777823,"RDK Electric, Inc",RDK Electric INC,7524 W Ardmore Ave,Chicago,IL,60631,2,41.985055,-87.8146796
1784089,The Bassment,351 Kingsbury Corner LLC,353 w hubbard street,Chicago,IL,60654,1,41.8898588,-87.637163
1770856,Crisp N Clean Corporation,"Crisp-N-Clean of Chicago-Sacramento, Inc.",3044 W. Madison,Chicago,IL,60631,18,41.9951,-87.8082
1779221,Car Outlet- Montell,Car Outlet AC LLC,4530 south archer,Chicago,IL,60632,2,41.8093,-87.7052
1779222,Car Outlet (western),Car Outlet AC LLC,4210 N Western Ave,Chicago,IL,60618,1,41.9582301,-87.689114
1779223,Car Outlet (wrightwood),Car Outlet AC LLC,2629 North Cicero Ave,Chicago,IL,60639,1,41.9288295,-87.7461689
1785523,Marco's Beef and Pizza,Pete's Incorporated,6008 W. Fullerton Ave.,Chicago,IL,60639,5,41.9240605,-87.7762039
1786031,University of Chicago Medical Center,University of Chicago Medical Center,5841 S Maryland,Chicago,IL,60637,0,41.7813,-87.6051
1772983,Maaco- Western Ave,"A&P Auto Color, Inc",6747 S Western ave,Chicago,IL,60636,6,41.7711139,-87.6833089
1780703,MyClean,"MyClean, Inc.","205 W. Randolph Street, Suite 900",Chicago,IL,60606,72,41.884393,-87.633957
1781266,Maaco- South Chicago Ave,"Prmaukh Auto Services, Inc",8383 S. South Chicago Ave,Chicago,IL,60617,2,41.7427087,-87.5732013
1740994,Chicago Transit Authority,Chicago Transit Authority,3112 West Foster,Chicago,IL,60661,0,41.8814,-87.643
1791072,Ascher Brothers,"Ascher Brothers Co., Inc.",3033 W. Fitcher St,Chicago,IL,60618,0,41.9464,-87.7042
1791081,E & K Cleaning Services - Chicago,"E & K Cleaning, Inc.",7110 W. Higgins Ave,Chicago,IL,60656,1,41.9807901,-87.805087
1791084,S & A Janitorial,"S and A Janitorial Services, Inc.",175 N. Harbor Drive Lobby,Chicago,IL,60601,0,41.8858,-87.6181
1794424,Sergio Malvais Pallet Company,Sergio Malvais Pallet Company,2525 S. Rockwell St,Chicago,IL,60608,0,41.8456347,-87.6897776
1462444,Jays Food LLC,Ubiquity Brands,825 E. 99th St.,Chicago,IL,60628,2,41.7148563,-87.6039727
1660721,DNO Services,"D.N.O. Services, Inc.",4146 S. Drexel Blvd,Chicago,IL,60653,6,41.8190725,-87.6050425
1794828,"Barajas Pallets, Inc.","Barajas Pallets, Inc.",3333 S. Iron Street,Chicago,IL,60608,0,41.8323011,-87.6602557
1436670,Rancho Luna,"Ramon Enterprises, Inc.",3357 W. Peterson,Chicago,IL,60618,0,41.9464,-87.7042
1512174,"Core Mechanical, LLC","Core Mechanical, LLC",4218 N. California,Chicago,IL,60618,5,41.9464,-87.7042
1694432,Jane's Restaurant,"Veg, Inc",1655 W Cortland Street,Chicago,IL,60625,20,41.9159188,-87.6699335
1571307,Pomex Construction,"Pomex Construction, Inc.",1300 W. 35th Street,Chicago,IL,60609,17,41.8307729,-87.6587191
1679580,Camacho Hardwood Flooring Inc.,"Camacho Hardwood Flooring, Inc",4633 N. Kilbourn Ave,Chicago,IL,60630,0,41.9654302,-87.7410498
1619032,Jia's Restaurant,Jia's Oriental Corporation,2545 N. Halsted,Chicago,IL,60614,0,41.9229,-87.6483
1796297,Ship Trans Inc,Ship Trans Inc,5008 N Kimball Ave,Chicago,IL,60625,2,41.9722777,-87.7135813
1534831,Gorski Bakery,"Gorski Bakery & Deli, Inc.",2835 N Central Ave,Chicago,IL,60634,32,41.932366,-87.7659943
1749477,Northside Learning Center,Chicago Board of Education Northside Learning,3730 West Bryn Mawr Ave,Chicago,IL,60659,0,41.9833979,-87.7213192
1591094,Michael Hill Jewellers,Michael Hill Jewellers LLC,835 N. Michigan Ave. 7th fl.,Chicago,IL,60611,82,41.897791,-87.624028
1607209,Creative Design Builders,Creative Design Builders Company,4355 N. Ravenswood Ave.,Chicago,IL,60613,2,41.9606968,-87.6738432
1674547,Walsh/ DeMaria Joint Venture V,Walsh/DeMaria Joint Venture V,929 West Adams St,Chicago,IL,60607,0,41.8790896,-87.6500193
1629226,Magenta Corp LLC,Magenta Corp LLC,3800 N. Milwaukee,Chicago,IL,60641,16,41.9453,-87.7474
1637328,Halina's Cleaning Service,"Halina's Cleaning Service, Inc",3316 N. Osceola,Chicago,IL,60634,0,41.9463,-87.8061
1688152,"Kurek Brothers Service Center, Inc","Kurek Brothers Service Center, Inc",3425 W 111th St,Chicago,IL,60655,2,41.69139,-87.706775
1485415,Cook County Sheriff/Dept. of Corrections,Cook County Sheriff's Office,50 W. Washington St. (Room 702),Chicago,IL,60602,0,41.8829,-87.6321
1560983,Stefanos's Pizza on Sheridan d/b/a Giordanos,"Stefano's Pizza on Sheridan, Inc.",6836 N. Sheridan,Chicago,IL,60626,7,42.0095,-87.6689
1692051,We Wash,We Wash Car Care Center Inc.,4660 W. Lawrence,Chicago,IL,60630,10,41.9699,-87.7603
1654410,S & M Comfort Bedding,S&M Comfort Bedding Inc.,4444 W. Chicago Ave,Chicago,IL,60651,1,41.8954593,-87.7377292
1572487,Chicagoland Metal Fabricators & Supply,"Chicagoland Metal Fabricators & Supply, Inc.",4549 W Belmont Ave,Chicago,IL,60641,4,41.9386188,-87.7415181
1667384,Mount Sinai Hospital,Mount Sinai Hospital Medical Center of Chicag,1500 California Avenue,Chicago,IL,60608,0,39.741496,-84.263151
1775719,Juan Antonio Guerrero Quintero,Juan Antonio Guerrero,621 s  Plymouth Ct,Chicago,IL,60605,2,41.8738028,-87.628385
1451435,Cook County Juvenile Temporary Detention Ctr.,Cook County Juvenile Temporary Detention Ctr.,1100 S. Hamilton Ave.,Chicago,IL,60612,267,41.8674791,-87.6804067
1416370,Advantage Truck and Trailer Repair,"Advantage Truck and Trailer Repair, Inc.",1111 w. 48th St.,Chicago,IL,60629,29,41.8067171,-87.6531056
1411751,"Dr. Vladimir Fedin, DDS",Chicago Dental Arts Center P.C.,"625 N. Michigan Av, Suite 1020",Chicago,IL,60611,5,41.892134,-87.624096
1411755,"Dillon Telecommunications, Inc","Dillon Telecommunications, Inc.","329 W. 18th St., Suite 309",Chicago,IL,60616,0,41.857671,-87.636552
1764128,Al-Medina Auto Repair,Al Medina Auto Repair and Body Shop Inc.,4876 N. Clark St,Chicago,IL,60640,8,41.9710509,-87.6681384
1378297,Chicago Sweet Connection Bakery,Chicago Sweet Connection Bakery,5569 N. Northwest Highway,Chicago,IL,60630,0,41.9824229,-87.7806814
1504555,Leon's on 63rd Street,Leon's on 63rd street Inc.,1528  E. 63rd St.,Chicago,IL,60637,0,41.7808536,-87.5884509
1379313,"Ansley Business Material, Inc","Ansley Business Materials of Chicago, Inc.",413 N. Carpenter Street,Chicago,IL,60622,6,41.8895294,-87.653084
1667698,Sodexo Services,"Sodexo America, LLC",3201 S. State St.,Chicago,IL,60617,0,41.7527757,-87.6245949
1569692,"Pronto Connections, Inc.","Pronto Connections, Inc.",820 N Orleans,Chicago,IL,60610,0,41.9033,-87.6336
1674808,"Neat Cleaning, Inc","Neat Cleaning Service, Inc",7609 W. Irving Park,Chicago,IL,60634,5,41.9463,-87.8061
1532073,Computer Systems Institute,"Computer Systems Institute, Inc.","230 W Monroe St, Ste 600",Chicago,IL,60606,3,41.880728,-87.634212
1661772,Chicago Transit Authority,Chicago Transit Authority,1702 E. 103rd St.,Chicago,IL,60617,1,41.7098592,-87.5813758
1718064,ABM Building Value,ABM Building Value,"180 N. La Salle, Suite 1700",Chicago,IL,60601,0,41.885251,-87.632354
1674290,Saint Mary of Providence Center,Saint Mary of Providence Center,4200 N. Austin Avenue,Chicago,IL,60634,88,41.9569278,-87.7776604
1718072,Wynndalco Tower Communication,"Wynndalco Tower Comm, LLC",431 W Pershing Rd,Chicago,IL,60609,6,41.8232469,-87.6580094
1791088,"A-1 Polish Services, Inc.","A1 Best Services, Inc.",5151 N. Harlem Ave,Chicago,IL,60656,0,41.9753242,-87.8066826
1410669,Yale Insurance,"Yale International Insurance Agency, Inc.",11109 S. Halsted,Chicago,IL,60628,1,41.6934,-87.6243
1687441,"F.O.R.U.M., Inc",Fulfilling One's Responsibility Unto Mankind,200 E. 75th St,Chicago,IL,60619,0,41.7585297,-87.6192256
1418873,"Holt Healthcare Management Services, Inc.","Holt Healthcare Management Services, Inc.",7141 S. Jeffrey,Chicago,IL,60649,1,41.762,-87.5703
1425609,Urban Kitchen,"Sault West, Inc.","100 South Wacker Drive, Lower Level",Chicago,IL,60606,1,41.8832,-87.636794
1416372,Melrose Restaurant,"Melrose Cafe, Inc.",3233 N. Broadway,Chicago,IL,60657,2,41.9409507,-87.6441233
1416393,"Kehoe Designs, Inc.","Kehoe Designs, Inc.",2108 W. Walnut,Chicago,IL,60612,34,41.8805,-87.6873
1416407,"Malcolm S. Gerald and Associates, Inc","Malcolm S. Gerald and Associates, Inc",322  S Michigan (Michigan and Van Bure),Chicago,IL,60604,0,41.8785,-87.633
1690313,Stroger Hospital,Cook County Government,1901 W Polk,Chicago,IL,60612,2,41.8805,-87.6873
1748323,7-Eleven,7 - Eleven,4859 N. Milwaukee Ave,Chicago,IL,60618,0,41.969341,-87.7610394
1420561,College Pro Painters,"College Pro Painters, U.S. Ltd.",6323 N. Avondale #245,Chicago,IL,60631,0,41.9951,-87.8082
1700912,La France Bakery,V.R.S. Inc,5405 S. Kedzie,Chicago,IL,60632,5,41.8093,-87.7052
1417820,GE Zenith Controls,GE Zenith,830 West 40th Street,Chicago,IL,60609,1,41.8212115,-87.649263
1417858,SBC,"Southwestern Bell Communications, Inc.",10 South Canal,Chicago,IL,60601,2,41.8858,-87.6181
1418108,Rehabilitation Institute of Chicago,Rehabilitation Institute of Chicago,345 E. Superior St.,Chicago,IL,60611,2,41.8954398,-87.6183291
1696094,Jerry's Trucking,"Jerry's Trucking, Inc.",1700 W. 43rd St.,Chicago,IL,60609,1,41.8164109,-87.6323622
1432060,Rubin Brothers,"Rubin Brothers, Inc.",2241 S Halsted,Chicago,IL,60608,2,41.8515,-87.6694
1429953,Gloria Upholstery Corp.,Gloria Upholstery Corporation,2634 W. Cermak Road,Chicago,IL,60608,0,41.8521694,-87.6919553
1435969,Atotonilco Tortillera,"Tortillera Atotonilco, Inc.",1707 W. 47th St.,Chicago,IL,60609,0,41.8083163,-87.6678606
1430353,Central Steel and Wire Company,Central Steel & Wire Company,3000 West 51st Street,Chicago,IL,60619,2,41.8027315,-87.6983749
1430357,Alsco,Alsco American Linen,2641 S. Leavitt,Chicago,IL,60612,0,41.8805,-87.6873
1653266,W & E Telecommunications,"W & E Communications, Inc",1234 N. Cicero,Chicago,IL,60651,33,41.9025,-87.7393
1762430,Amigo kedzie,"Amigo Insurance Agency, Inc",2658 s kedzie,Chicago,IL,60623,5,41.849,-87.7157
1762995,TAS Construction,"TAS Constructions of Chicago, Inc.",6324 West Melrose Str,Chicago,IL,60634,4,41.9394442,-87.7846584
1672059,Mariscos El Veneno,"Venenos, Inc.",6651 S. Pulaski Rd,Chicago,IL,60629,11,41.771841,-87.7222404
1689532,Borinquen Restaurant,"Jibaros, Inc",1720 N. California Avenue,Chicago,IL,60647,31,41.9127402,-87.6971694
1751541,CVR Associates (Inspectors),"CVR Inspection Services, Inc.",10 West 35th Street,Chicago,IL,60616,56,41.8313948,-87.6272279
1766371,Chase Mechanical Contractors,Chase Mechanical Contractors Inc,4311 South Western Blvd,Chicago,IL,60609,0,41.8151826,-87.6834434
1644686,Chicago Taxi Medallion Management,"Chicagoland Auto Repairs and Body Shop, Inc",2550 W. Lexington,Chicago,IL,60612,49,41.8805,-87.6873
1753985,United Airlines,United Airlines Inc,O'Hare International Airport,Chicago,IL,60666,1,41.9779849,-87.9093214
1753990,Pina Paint Experts,Pina Paint Experts Inc.,3919 West 68th Street,Chicago,IL,60629,15,41.7693804,-87.7208601
1684652,Aztecas Mufflers & Brakes II,"Aztecas Mufflers & Brakes Shop II, Inc.",2216 S. Kedzie Ave,Chicago,IL,60623,28,41.8511587,-87.7054838
1687104,Clarkes Diner (Lincoln Ave),"Clarke's Restaurant, Inc",2441 N. Lincoln Ave,Chicago,IL,60614,8,41.9264017,-87.6499406
1755420,Continental Nursing & Rehabilitation Center,Continental Nursing & Rehabilitation Center L,5336 N. Western Ave,Chicago,IL,60625,15,41.9604087,-87.6886499
1756777,Mangia Fresca,"Mangia Fresca, INC",2556 S Archer Ave,Chicago,IL,60608,3,41.8455361,-87.6498139
1397835,Chicago Woodworking,"Chicago Woodworking, Inc",4849 W Grand Ave,Chicago,IL,60639,36,41.91402,-87.7473153
1762428,Amigo Insurance - 3438 W 26th st,"Amigo Insurance Agency, Inc",3438 we 26th st,Chicago,IL,60623,5,41.849,-87.7157
1769473,McSween Enterprises McDonalds Restaurants,"McSween Enterpises, Inc.","53 West Jackson Blvd, Suite 1740",Chicago,IL,60604,1,41.87816,-87.629714
1664143,Tony's Finer Foods,"Tony's Finer Foods Enterprises, Inc.",4137 North Elston Avenue,Chicago,IL,60618,2,41.9558436,-87.7218685
1685267,Norwood Car Wash (Northwest Hwy),Norwood Hand Car Wash Inc.,6190 N. Northwest Hwy,Chicago,IL,60631,5,41.9940381,-87.8020479
1777974,Arete Event Staffing Firm,"Arete, LLC","833 West Chicago Avenue, Suite 202",Chicago,IL,60642,0,41.896298,-87.648985
1654698,Al's Beef,"Haj, Inc.",169 W. Ontario,Chicago,IL,60654,11,41.8923,-87.6373
1667352,Creative Lawn and Garden Center,"Creative Imaging Services, Inc",5601 N Elston Ave,Chicago,IL,60646,0,41.9832671,-87.7639678
1404127,Marshall Field & Co,Marshall Fields DCC,4000 W. Diversey Avenue,Chicago,IL,60639,0,41.9322709,-87.7278674
1782376,"Little Helpers, Inc.","Little Helpers, Inc.",4220 W. Belmont Ave #216,Chicago,IL,60641,0,41.9453,-87.7474
1690566,Chicago Transit Authority,Chicago Transit Authority,1120 E. 89th St.,Chicago,IL,60619,0,41.7331817,-87.5972463
1776071,El Valor Corporation,El Valor Corporation,1850 W. 21st St,Chicago,IL,60608,1,41.8543187,-87.6729697
1783223,Murrihy Pallet Co.,"Murrihy Pallet Company, Inc",1919 W. 74th St,Chicago,IL,60636,0,41.7589765,-87.6724437
1784028,"Lorrus Transportation, LLC","Lorrus Transportation, LLC",10500 S. Rhodes Ave,Chicago,IL,60628,0,41.7035828,-87.6102911
1679375,Parliament Builders,"Parliament Builders, Inc",4455 S. Knox,Chicago,IL,60632,49,41.8093,-87.7052
1684362,"Structures Construction, LLC",Structures Consruction LLC,2300 W. Diversey,Chicago,IL,60647,5,41.9209,-87.7043
1684369,"All Steel Iron Works, Inc.","All Steel Iron Works, Inc.",4920 S. Central Ave,Chicago,IL,60638,6,41.785406,-87.7620054
1684372,"Dusable Construction Company, Inc.","Dusable Construction Company, Inc.",3740 W. Irving Park Rd,Chicago,IL,60618,0,41.9539925,-87.7220135
1705499,Busy Bees Child Development Center,Busy Bees Child Development LLC,3149 S. Shields,Chicago,IL,60616,5,41.8426,-87.6306
1685741,New Three Happiness Restaurant,"New Three Happiness Restaurant, Inc.",2130 S Wentworth,Chicago,IL,60616,5,41.8426,-87.6306
1592252,Awake with Pearl,"Awake with Pearl, Inc.",11 W 26th St,Chicago,IL,60616,4,41.8451009,-87.6272264
1422782,Dunlays on Clark,"Max Enterprises, Ltd.",2600 N Clark st,Chicago,IL,60614,9,41.929762,-87.6432957
1689540,Smith Village Nursing Home,Washington and Jane Smith Community Beverly,2320 W. 113th Pl.,Chicago,IL,60643,0,41.6878014,-87.6792438
1690456,Yolk South Michigan,"Kpokos, Inc",1120 S. Michigan,Chicago,IL,60605,2,41.8713,-87.6277
1691600,Norwood Car Wash (Damen),Norwood Hand Car Wash Inc.,5462 N. Damen,Chicago,IL,60625,4,41.9703,-87.7042
1656052,Grocery Basket,Certified Food Plaza Inc.,351 E. 103rd St.,Chicago,IL,60643,16,41.7070795,-87.6143004
1658878,IHOP #1209,New Zaks USA,4210 N. Cicero Ave,Chicago,IL,60641,2,41.9571935,-87.747786
1682843,The Original Gino's East of Chicago,"BG East, LLC",162 E. Superior,Chicago,IL,60611,0,41.8971,-87.6223
1667695,Chicago Transit Authority,Chicago Transit Authority,3112 West Foster,Chicago,IL,60625,0,41.9703,-87.7042
1630142,"Metro Security Force, Inc","Metro Security Force, Inc",6546 W Higgins,Chicago,IL,60656,9,41.9735,-87.8658
1700849,Vee Enterprises (465L9),"Vee Enterprises, LLC",7536 S. Aberdeen,Chicago,IL,60620,4,41.7411,-87.6543
1700855,America Transfers Inc,America Transfers Inc,1649 W 18th St,Chicago,IL,60608,1,41.8575884,-87.6681159
1669974,"Lake Iron, Inc","Lake Iron , Inc",5520 W. Lake St,Chicago,IL,60644,15,41.887811,-87.763768
1670273,A & F Pallet Service,A & F Pallet Service Inc.,4333 S  Knox AVE,Chicago,IL,60632,52,41.8138141,-87.7392851
1695149,Central Plaza Residential Home,B & D Hotel Corporation,321 N. Central,Chicago,IL,60644,0,41.8829,-87.7582
1698756,Horizon Reality Group,Horizon Group Management,1946 W. Lawrence Ave,Chicago,IL,60640,12,41.9688571,-87.6710214
1696701,Jackson Park Hospital & Medical Center,Jackson Park Hospital Foundation,7531 Stony Island Ave,Chicago,IL,60649,0,41.762,-87.5703
1724450,Mobil,Prime Buiness Enterprise Inc,4443 S. Ashland,Chicago,IL,60609,9,41.8097,-87.6533
1739640,North Community Bank,"Metropolitan Bank Group, Inc.",1800 S. Halsted,Chicago,IL,60608,2,41.8515,-87.6694
1684226,E&L Drywall Finishers,"E & L Drywall Finishers, Incorporated",1100 North Ridgeway,Chicago,IL,60651,17,41.9025,-87.7393
1725764,Diaz Group LLC,Diaz Group LLC,2957 N. Pulaski,Chicago,IL,60618,22,41.9464,-87.7042
1725783,Windy City Electric Company,Windy City Electric Co.,7225 Touhy Ave,Chicago,IL,60631,0,41.9951,-87.8082
1733877,Cook County Sheriff's Department,Cook County Sheriff's Department,50 W. Washington,Chicago,IL,60602,1,41.8829,-87.6321
1734800,Simply It Restaurant,"Vintage Investing Group, Inc.",2269 N. Lincoln Ave,Chicago,IL,60614,3,41.9234231,-87.6455487
1713431,Renaissance Midway,Renaissance at Midway,4437 S. Cicero Ave.,Chicago,IL,60632,47,41.8117748,-87.7429029
1716081,Cook County Juvenile Dention Center,Cook County Juvenile Dention Center,1100 S Hamilton Street,Chicago,IL,60612,0,41.8805,-87.6873
1729093,Le Paris Bakery,"Le Paris Bakery No 2, Inc.",5434 S Pulaski,Chicago,IL,60629,6,41.7781,-87.7069
1729098,Alliance Ground International,Alliance Ground International LLC,517 Cargo Express Center Drive,Chicago,IL,60666,2,41.968,-87.8912
1736462,United Airlines,United Airlines,33 Wacker Ave,Chicago,IL,60605,1,41.8713,-87.6277
1717695,Lakefront Nursing & Rehab Center,"Lakefront Nursing & Rehab Center, LLC",7618 North Sheridan Road,Chicago,IL,60626,18,42.0197907,-87.6663139
1744276,Cook County Recorder of Deeds,Cook County Recorder of Deeds,118 North Clark Street,Chicago,IL,60602,0,41.883805,-87.6313757
1718751,Harvard Maintenance Service,"Harvard Maintenance Service, Inc.",2 North Riverside,Chicago,IL,60606,2,41.8868,-87.6386
1730217,Advanced Physical Medicine - Chicago 63rd St.,"Advanced Physical Medicine Centers, S.C.",2935 West 63rd Street,Chicago,IL,60629,12,41.7789763,-87.6972623
1730218,Advanced Physical Medicine - Chicago Drexel,"Advanced Physical Medicine Centers, S.C.",7900 South Drexel Avenue,Chicago,IL,60619,4,41.75119,-87.602864
1737317,"Taco Burrito King 4, Inc. II","Taco Burrito King, Inc. II",5509 N. Harlem,Chicago,IL,60656,3,41.9735,-87.8658
1719017,"Parasys, Inc.","Paragon Systems, Inc.",205 West Randolph Street,Chicago,IL,60606,30,41.884238,-87.6342257
1730757,Gold Standard Bakery,"Gold Standard Baking, Inc",3700 S. Kedzie,Chicago,IL,60632,0,41.8062733,-87.7049493
1737430,Chicago Transit Authority,Chicago Transit Authority,1815 W. 74th St.,Chicago,IL,60636,1,41.7585556,-87.6697708
1447463,Scrub,"Scrub, Inc.",6033 N. Milwaukee,Chicago,IL,60646,0,41.993,-87.7596
1730818,Grand Truck and Auto Center,Grand Truck and Auto Center,2427 W. Grand Ave,Chicago,IL,60612,4,41.8908685,-87.674452
1737860,Aon Corporation,"Hewitt Associates, LLC",200 East Randolph Street,Chicago,IL,60601,28600,41.8852704,-87.6215964
1731536,Wiley's Lawn Care LLC,"Wiley's Lawn Care, LLC",1656 W Pershing Road,Chicago,IL,60609,0,41.8234992,-87.667517
1731551,Hot Rod Grill,"Hot Red Grill, Inc.",6237 N. Western Ave,Chicago,IL,60659,2,41.9941039,-87.689782
1717111,Tecnicentro Automotriz,"Tecnicentro Automotriz, Inc.",3017 W. 26th St,Chicago,IL,60623,0,41.8443345,-87.7006706
1427315,CTA,CTA,642 N. Pulaski Avenue,Chicago,IL,60644,1,41.8829,-87.7582
1741590,TransUnion,TransUnion LLC,555 W. Adams St.,Chicago,IL,60661,2505,41.8789699,-87.6415502
1739631,CTA,Chicago Transit Authority,567 W. Lake St,Chicago,IL,60661,1,41.8852745,-87.6423424
1748917,Tasty Beef/Sub,Tasty Beef/Sub,3723 W. Chicago Ave.,Chicago,IL,60651,0,41.8952362,-87.7196639
1749047,Sinai Medical Group / May Location,Sinai Medical Group,California Avenue at 15th Street,Chicago,IL,60608,3,41.8515,-87.6694
1749786,De La Torre's Muffler and Brake,"De La Torre Muffler and Brake, Inc.",2834 W. 59th St,Chicago,IL,60621,0,41.7866312,-87.6951022
1749793,Mufflers for Less,Yazoo City Blues Corp.,6800 N. Clark,Chicago,IL,60626,0,42.0095,-87.6689
1716083,"Global Technologies I, LLC","Global Technologies I, LLC",980 N Michigan Ave Suite 1401,Chicago,IL,60611,27,41.900605,-87.624278
1719748,Spaan Tech Inc.,"Spaan Tech, Inc.","311 S. Wacker Drive, Suite 2400",Chicago,IL,60606,27,41.877953,-87.636594
1719935,Clinron,"Clinron, LLC",203 N. La Salle St. Ste. 2122,Chicago,IL,60601,5,41.8858,-87.6181
1735446,Maxwell Services Inc,Maxwell Services Inc,3130 S. Kolin Ave,Chicago,IL,60623,17,41.8357617,-87.7331985
1725784,"Genesis Construction & Carpentry Services, In","Genesis Construction & Carpentry Services, In",11700 S. Western Ave,Chicago,IL,60643,1,41.6806273,-87.6810659
1725785,"Toltech Plumbing Contractors, LLC","TOLTECH PLUMBING CONTRACTORS, LLC",4366 W. Ogden Ave,Chicago,IL,60623,1,41.8482928,-87.7335781
1737651,Royal Jewelers and Loans,Royal Redemption  Center Inc,428 S. Clark St,Chicago,IL,60605,4,41.8722524,-87.6306098
1727054,Roosevelt University,Roosevelt University,430 S. Michigan,Chicago,IL,60605,7,41.8713,-87.6277
1737861,"Origin Healthcare Solutions, LLC","Origin Healthcare Solutions, LLC",71 S. Wacker Drive,Chicago,IL,60606,774,41.8811007,-87.6360332
1023783,Michael's Muffler & Brake Shops,"Michael's Muffler & Brake Shops, Inc.",1501 E. 68th Street,Chicago,IL,60637,11,41.7713511,-87.5875812
1545499,"Wally's International Market, Inc.","Wallys International Market, Inc.",3256 N. Milwaukee Avenue,Chicago,IL,60618,64,41.9399157,-87.7260213
1699492,Las Tres Campanitas,"Las Tres Campanitas, Inc",2150 West Cermak Road.,Chicago,IL,60608,12,41.8523325,-87.6803179
1679586,Rocha Plumbing Inc.,Rocha Plumbing Inc.,2803 W. 35th St,Chicago,IL,60632,11,41.8299777,-87.6950552
1597261,Euro V Construction Company,"Euro V Construction Company, Inc.",5951 W Fullerton Ave,Chicago,IL,60639,3,41.9236439,-87.7753245
1683338,USPS,USPS,433 W. Harrison,Chicago,IL,60699,1,41.8119,-87.6873
